id,area,Y,M,O,total
08145,31.376742979474464,644.0,2607.0,687.0,3938.0
08146,22.869193252058544,325.0,1430.0,337.0,2092.0
08147,78.58594021833676,4024.0,16379.0,4300.0,24703.0
08148,33.36165463522455,779.0,3080.0,593.0,4452.0
08149,17.414074767267998,152.0,750.0,311.0,1213.0
08150,9.340770846134703,48.0,238.0,63.0,349.0
08151,11.947803145348521,73.0,333.0,165.0,571.0
08152,6.689544080129826,30.0,119.0,30.0,179.0
08153,14.19506956657839,137.0,525.0,144.0,806.0
08154,15.354152532784088,152.0,600.0,191.0,943.0
08155,49.83221849366131,1603.0,6787.0,1543.0,9933.0
08156,62.13694553162394,2324.0,10172.0,2948.0,15444.0
08157,54.33921236087251,1884.0,7867.0,2060.0,11811.0
08158,33.007574888198015,703.0,2899.0,756.0,4358.0
08159,68.70043667983487,2882.0,12649.0,3348.0,18879.0
08160,10.464224768228174,65.0,266.0,107.0,438.0
08161,66.25707509390978,2753.0,11854.0,2953.0,17560.0
08162,28.42534080710379,549.0,2256.0,427.0,3232.0
08163,85.75400865265716,4106.0,18616.0,6693.0,29415.0
08164,18.384776310850235,252.0,865.0,235.0,1352.0
08165,24.269322199023193,375.0,1542.0,439.0,2356.0
08166,16.635804759614125,105.0,610.0,392.0,1107.0
08167,46.25743183532782,1575.0,5917.0,1067.0,8559.0
08168,11.379806676741042,59.0,343.0,116.0,518.0
08169,128.36471477785474,10013.0,42332.0,13565.0,65910.0
08170,11.76860229593982,77.0,337.0,140.0,554.0
08171,25.96150997149434,377.0,1639.0,680.0,2696.0
08172,85.0411665018772,4110.0,18562.0,6256.0,28928.0
08174,12.539936203984453,139.0,382.0,108.0,629.0
08175,33.473870406632095,607.0,2733.0,1142.0,4482.0
08176,7.280109889280518,30.0,124.0,58.0,212.0
08177,3.3166247903554,5.0,27.0,12.0,44.0
08178,12.186057606953941,80.0,401.0,113.0,594.0
08179,15.165750888103101,137.0,637.0,146.0,920.0
08180,99.28494347080024,6443.0,26539.0,6448.0,39430.0
08181,52.3354564325181,1654.0,7410.0,1892.0,10956.0
08182,32.16753021293366,678.0,2712.0,749.0,4139.0
08183,41.481923774097076,1148.0,4488.0,1247.0,6883.0
08184,142.76116418690344,13022.0,54701.0,13800.0,81523.0
08185,7.745966692414834,30.0,159.0,51.0,240.0
08187,235.35292647426334,34710.0,144222.0,42632.0,221564.0
08188,6.2048368229954285,24.0,101.0,29.0,154.0
08189,6.284902544988268,31.0,85.0,42.0,158.0
08190,8.660254037844387,24.0,182.0,94.0,300.0
08191,41.6293165929973,932.0,4262.0,1738.0,6932.0
08192,43.894760507377185,1314.0,4849.0,1544.0,7707.0
08193,19.12459149890528,242.0,992.0,229.0,1463.0
08194,98.32598842625484,6208.0,25713.0,6751.0,38672.0
08195,5.196152422706632,19.0,64.0,25.0,108.0
08196,82.21769882452318,4407.0,18025.0,4607.0,27039.0
08197,54.63972913549261,1802.0,7867.0,2273.0,11942.0
08198,40.786027019066225,1118.0,4384.0,1152.0,6654.0
08199,15.321553446044563,174.0,558.0,207.0,939.0
08200,145.42008114424914,12627.0,54727.0,17234.0,84588.0
08201,11.979148550710939,55.0,311.0,208.0,574.0
08202,68.38859554048467,2956.0,12232.0,3520.0,18708.0
08203,30.870698080866262,626.0,2574.0,612.0,3812.0
08204,32.33032632065442,706.0,2844.0,631.0,4181.0
08205,157.04219178297276,18401.0,64975.0,15273.0,98649.0
08206,16.0312195418814,185.0,643.0,200.0,1028.0
08207,27.753378172755834,543.0,2064.0,474.0,3081.0
08208,44.83023533286436,1195.0,5468.0,1376.0,8039.0
08209,47.94788837894741,1339.0,5849.0,2008.0,9196.0
08210,40.69397989875161,974.0,4577.0,1073.0,6624.0
08211,107.68124256341027,6833.0,30139.0,9409.0,46381.0
08212,12.539936203984453,85.0,360.0,184.0,629.0
08213,48.023431780746364,1558.0,6087.0,1580.0,9225.0
08214,48.21566135603659,1379.0,5948.0,1972.0,9299.0
08215,30.347981810987037,555.0,2446.0,683.0,3684.0
08216,2.5495097567963922,2.0,16.0,8.0,26.0
08217,93.55746896961247,5308.0,23080.0,6624.0,35012.0
08218,52.373657500693994,1645.0,7079.0,2248.0,10972.0
08219,72.74785220197226,3177.0,13393.0,4599.0,21169.0
08220,28.722813232690143,503.0,2160.0,637.0,3300.0
08221,72.13702239488403,4048.0,13069.0,3698.0,20815.0
08222,25.578311124857326,431.0,1737.0,449.0,2617.0
08223,25.39685019840059,358.0,1631.0,591.0,2580.0
08224,17.74823934929885,192.0,861.0,207.0,1260.0
08225,5.916079783099616,27.0,75.0,38.0,140.0
08226,17.839562774911272,232.0,806.0,235.0,1273.0
