source_idx,target_idx,ratio
31,108,0.0045197047397739
31,113,0.0027464122824327
31,121,0.0143796495508857
32,1,0.004449328459472501
32,3,0.0308506076473962
32,5,0.0449259477348431
32,6,0.0024711357715814
32,11,0.0023606233671668
32,18,0.0038530786082463
32,27,0.0084274820818513
32,32,1.6534505259208343
32,33,0.003102445625126
32,43,0.0053146206432817
32,45,0.0012363704299319
32,54,0.0067069792933899
32,55,0.0796712850916873
32,67,0.1836200098489797
32,73,0.0030215755727595
32,78,0.0019674426401612
32,81,0.0062774677100702
32,84,0.0122325431663438
32,89,0.0071677383170404
32,136,0.0013834246839715
33,1,0.2269619542724659
33,5,0.0469580591002135
33,11,0.1671885007687902
33,13,0.0012604617563813
33,14,0.0030254468670498
33,15,0.0047184346189309
33,16,0.005025388551221
33,18,0.0262605117075121
33,19,0.004379410367369
33,22,0.001935597854587
33,26,0.0115801622013119
33,27,0.0010893749000342
33,33,0.2586517644551207
33,37,0.0032825173988255
33,39,0.0016859099306268
33,45,0.0161467115172508
33,47,0.0062863582852044
33,48,0.0021819331263742
33,50,0.002481876967757
33,51,0.004093046460545801
33,53,0.0151576452610209
33,54,0.0012073272992141
33,57,0.0249070223196214
33,60,0.0053615342630383
33,61,0.0651982140455739
33,63,0.0040183060227077
33,66,0.004122678487328
33,70,0.0032293829416583
33,73,0.0011753247102893
33,78,0.0013648342210016
33,80,0.0060033470305542
33,81,0.0028180226795744
33,84,0.0047145739891558
33,88,0.0012388557757104
33,90,0.0014005281138341
33,92,0.0018931986574084
34,1,0.0023084891191943
34,4,0.023478368898551902
34,5,0.093496839408718
34,10,0.0023959286095519
34,11,0.0031508517342237
34,16,0.0015972857397012
34,19,0.0015972857397012
34,21,0.0063454232136263
34,24,0.0736179907184277
34,26,0.0023959286095519
34,28,0.0071003463382981
34,29,0.0111372804327302
34,30,0.0157979784162976
34,33,0.0015972857397012
34,34,0.0134457695519245
34,36,0.0031508517342237
34,38,0.1570952168434429
34,39,0.0229857642449535
34,41,0.028576264333908
34,42,0.0602609592631534
34,46,0.0119359233025808
34,49,0.0807187699254902
34,50,0.0119361397369629
34,51,0.0039932143492531005
34,52,0.0047044177287462
34,53,0.0031508517342236
34,54,0.015754258671118602
34,56,0.0039932143492532
34,60,0.0063456396480084
34,62,0.0220559621395664
34,73,0.0023959286095519
34,75,0.0134020498067456
34,78,0.0569780825558649
34,79,0.0238718466051617
34,80,0.0023959286095519
34,81,0.0103823573080584
34,82,0.0015535659945224
34,85,0.0054156211082392
34,89,0.0015972857397012
34,94,0.1306410916257642
34,96,0.0010345563463105
34,116,0.0010345563463105
35,4,0.006685213749797
35,5,0.040111282498782604
35,10,0.0033426068748985
35,24,0.0033426068748985
35,32,0.0033426068748985
35,35,0.2373250881177995
35,39,0.0033426068748985
35,45,0.0033426068748985
35,50,0.0133704274995943
35,51,0.0033426068748985
35,53,0.0267408549991884
35,54,0.07019474437287
35,56,0.0033426068748985
35,57,0.0033426068748985
35,60,0.0133704274995941
35,61,0.0033426068748985
35,70,0.0033426068748985
35,73,0.0033426068748985
35,75,0.0033426068748985
35,78,0.0066852137497971
35,79,0.0033426068748985
35,80,0.0066852137497971
35,81,0.0066852137497971
35,82,0.0100278206246957
35,84,0.374371969988641
35,105,0.0039031512802221
36,2,0.28890053869237586
36,4,0.0537750207091778
36,5,0.2665514966988778
36,7,0.1716589475302946
36,8,0.17828031995751048
36,17,0.0627193789644791
36,19,0.0011487208063197
36,21,0.0183833704338133
36,24,0.0512180056740557
36,26,0.0025540657477586
36,29,0.0026725600174431997
36,30,0.0074120750843187
36,36,4.27197138306674
36,38,0.003435921150286
36,39,0.002707153074886
36,40,0.0137865393812606
36,41,0.0028970925460012
36,42,0.0024937166933198997
36,46,0.0027527618289499
36,49,0.005733872683401101
36,50,0.0054086900083091
36,54,0.0013059266301207
36,56,0.0058834623770639
36,60,0.0029149733149892
36,62,0.0027642634828452
36,64,0.0206810237558212
36,68,0.0545930506015903
36,73,0.0022469367434436
36,78,0.0082640692272966
36,79,0.0037473048046783
36,81,0.007495064897757401
36,85,0.0129696409333815
36,94,0.0164768794567075
37,1,0.0030201563624375
37,5,0.0879986392094429
37,11,0.02430191272265
37,12,0.0012494995048359
37,13,0.0312138453088156
37,15,0.0039849547478199
37,16,0.013780951395777
37,18,0.0018556234861801
37,19,0.0100838103407102
37,22,0.0028825740001056
37,26,0.018267494019554298
37,33,0.0041488946457514
37,37,0.1453484976138483
37,47,0.2458683238448412
37,48,0.0088618935333044
37,50,0.001635889056232
37,51,0.0072705738777218
37,53,0.0092661969374132
37,54,0.0010561557229693
37,57,0.0056555787975745
37,58,0.0187012344200803
37,60,0.0092243427602802
37,61,0.0028505542300996
37,63,0.0586309472169819
37,66,0.0315653674167615
37,70,0.012303770465335
37,74,0.0320110614232566
37,78,0.0015746640771822
37,79,0.001803968014402
37,80,0.1835567918137468
37,81,0.0015134390981325
37,83,0.0014107572917327
37,87,0.0041396893757807
37,88,0.008504742303434
37,90,0.0022279402327648
38,2,0.0011273807600673
38,4,0.0230150624477618
38,5,0.2365366450750243
38,7,0.0012526645671725
38,8,0.0015527942214335
38,10,0.0073202731815571005
38,11,0.0090539668940524
38,16,0.0048853744615848
38,18,0.0012526645671725
38,19,0.0016910711401009
38,21,0.0349700224781722
38,22,0.0012526645671725
38,24,0.1258328890103206
38,26,0.0052315964220682
38,28,0.0339959068569209
38,29,0.057398985024878904
38,30,0.1143690333775001
38,34,0.1491465934710027
38,35,0.0012526645671725
38,36,0.0033230568624171
38,37,0.0022878607147948
38,38,0.8510659141603694
38,39,0.0572414308357956
38,41,0.0680434727926031
38,42,0.103078602443657
38,46,0.0793135352395915
38,49,0.2514966919309663
38,50,0.0728718968227451
38,51,0.0061380390287573
38,52,0.0186698025492849
38,53,0.0148031613899318
38,54,0.0489258266791994
38,56,0.0072985189834849
38,58,0.002505329134345
38,60,0.0202278881234002
38,61,0.0012526645671725
38,62,0.20903681263702562
38,63,0.0014092259500841
38,66,0.0032255808972902
38,70,0.0012526645671725
38,73,0.0063128848759131
38,75,0.0075507347126694
38,78,0.0348763502102384
38,79,0.10527007043181441
38,80,0.0022878607147948
38,81,0.0192240230427951
38,82,0.009615835655232299
38,83,0.0012526645671725
38,84,0.0079726784402076
38,89,0.0044504376224844
38,90,0.0012526645671725
38,94,0.0334322164768872
38,95,0.002505329134345
38,154,0.0016288599324456
39,1,0.0013369299311462
39,4,0.025255309842041
39,5,0.2517893560145805
39,11,0.0029806723369785
39,19,0.0015219765087079
39,21,0.0019768003240178
39,22,0.0014202997164844
39,24,0.0081370919400565
39,26,0.0054436289995948
39,28,0.0428694046172539
39,29,0.0033662211421628
39,30,0.0041115917375455
39,33,0.001603661401377
39,34,0.0032944187930336
39,35,0.0011515593357634
39,38,0.0171086593762656
39,39,0.2101752612393682
39,41,0.0036135115431348
39,42,0.0028091373025516
39,46,0.0101248116646415
39,47,0.0014775860672336
39,49,0.008192077764277
39,50,0.0229028432563791
39,51,0.0026596354799513
39,52,0.1090798865937626
39,53,0.0028325637910084
39,54,0.0228637019036044
39,56,0.0039323126771972
39,60,0.0063872660996354
39,61,0.0011956581611988
39,62,0.0085603888213851
39,66,0.0016243661401377
39,73,0.0035824706358849
39,75,0.0367578128797081
39,78,0.0305797974888618
39,79,0.0497633049817739
39,81,0.0611364925070878
39,82,0.0027368489266909
39,84,0.0037599999999998997
39,90,0.0016056703118671
39,95,0.0025898744430943
40,4,0.2973856472210231
40,5,0.1658496878732626
40,7,0.0032679741452859
40,8,0.0024509806089644
40,24,0.0032679741452859
40,26,0.0040849676816074
40,34,0.0024509806089644
40,35,0.0016339870726429
40,36,0.0073529418268932995
40,38,0.0016339870726429
40,39,0.0073529418268934
40,40,0.0906862825316856
40,41,0.0024509806089644
40,42,0.0016339870726429
40,46,0.0024509806089644
40,47,0.0016339870726429
40,49,0.0032679741452859
40,50,0.0016339870726429
40,51,0.0024509806089644
40,52,0.0065359482905719
40,53,0.0016339870726429
40,54,0.0024509806089644
40,56,0.0138888901174653
40,58,0.0016339870726429
40,60,0.0057189547542503
40,62,0.0040849676816074
40,68,0.0016339870726429
40,73,0.0016339870726429
40,75,0.0114379095085006
40,79,0.0032679741452859
40,81,0.0016339870726429
40,85,0.1658495994157559
40,90,0.0024509806089644
41,2,0.0013549254761443
41,4,0.0094844783330101
41,5,0.052842329928194
41,6,0.0013549254761443
41,9,0.0013549254761443
41,10,0.0054197019045773
41,11,0.0013549254761443
41,15,0.0013549254761443
41,19,0.0027098509522886
41,21,0.0162591057137319
41,22,0.0013549254761443
41,24,0.078585677616371
41,26,0.0027098509522886
41,28,0.0054197019045773
41,29,0.0203238821421649
41,30,0.0555521808804829
41,34,0.0149041802375876
41,35,0.0013549254761443
41,36,0.0067746273807215
41,38,0.058261913653488706
41,39,0.0081295528568659
41,40,0.0013549254761443
41,41,0.0094844783330103
41,42,0.0718111684149322
41,46,0.0054197019045773
41,47,0.0013549254761443
41,49,0.281825917189413
41,50,0.0040647764284329
41,51,0.0013549254761443
41,52,0.0013549254761443
41,53,0.0040647764284329
41,54,0.0094844783330101
41,56,0.0013549254761443
41,58,0.0027098509522886
41,60,0.0027098509522886
41,62,0.0121943292852989
41,63,0.0013549254761443
41,67,0.0013549254761443
41,75,0.0040647764284329
41,78,0.0311634041306022
41,79,0.0121943292852989
41,81,0.0054197019045773
41,84,0.0027098509522886
41,89,0.0013549254761443
41,94,0.1016195288901074
41,95,0.0013549254761443
41,124,0.0016384375753392
42,1,0.0012757680930025
42,4,0.0099779675973201
42,5,0.0558521096023828
42,10,0.0048211086317986
42,11,0.0012824914171914
42,16,0.0012824914171914
42,17,0.0016047951025365
42,21,0.0204996233898764
42,24,0.1104540274687299
42,28,0.003223036853451
42,29,0.0064057337617685
42,30,0.0115356994305344
42,34,0.008017252188494
42,36,0.0019270987878816
42,38,0.051051170943151196
42,39,0.0099443509763756
42,41,0.0343649893081817
42,42,0.0786208202497098
42,46,0.0061036000489901
42,49,0.0827024325333478
42,50,0.0045055282706424
42,52,0.0028940098439169
42,54,0.0067482074196801994
42,56,0.0025784294827608
42,60,0.0019338221120706
42,62,0.0121802374886041
42,66,0.0012892147413804
42,75,0.0041630546127305
42,78,0.1722546154754148
42,79,0.0134627982184161
42,81,0.0044988049464535
42,82,0.0016047951025365
42,84,0.0012824914171914
42,89,0.0016047951025365
42,94,0.2081998632184748
42,95,0.0022426791490378
42,101,0.0011602932672423
43,1,0.009760827645156
43,5,0.0259121072277074
43,14,0.0075125273955736
43,18,0.0055192515496562
43,26,0.0060813266120517
43,27,0.5284325877779475
43,32,0.008278877324484301
43,33,0.0027596257748281
43,36,0.0036562009311422
43,43,0.0882197716685762
43,54,0.0042415760954997
43,55,0.0032963260686488
43,61,0.001839750516552
43,71,0.0044889401916704
43,73,0.001839750516552
43,76,0.0881870557719858
43,80,0.001839750516552
43,86,0.0163328927060626
43,91,0.0167620295154839
43,105,0.0012116053020179
43,130,0.0012116053020179
44,4,0.0014296065823844
44,5,0.0378042151861196
44,11,0.0042888197471533
44,12,0.0014296065823844
44,15,0.0028592131647688
44,16,0.0054959494174732
44,19,0.00120712967032
44,20,0.0322135206586489
44,22,0.0014296065823844
44,23,0.0283696547356244
44,26,0.008355162582242
44,33,0.0028592131647688
44,36,0.0014296065823844
44,39,0.00120712967032
44,44,0.0560388920429867
44,47,0.0014296065823844
44,51,0.0026367362527043997
44,54,0.0042888197471532
44,58,0.00120712967032
44,60,0.0042888197471532
44,61,0.00120712967032
44,63,0.0052734725054089
44,70,0.00120712967032
44,71,0.0374869931640578
44,72,0.0351674789334156
44,77,0.1405134122057358
44,78,0.00120712967032
44,80,0.0026367362527044
44,83,0.0117540746811378
44,86,0.0100072460766911
44,88,0.0028592131647688
44,90,0.0014296065823844
44,92,0.2778503892246404
44,93,0.0488578724389955
44,108,0.001835159635431
44,139,0.0015441437076235
44,142,0.0080117344659252
44,143,0.0015441437076235
44,144,0.0015441437076235
44,153,0.0200738681991062
44,154,0.001835159635431
44,157,0.0191117563470977
45,1,0.1133617260819866
45,4,0.0018660147247111
45,5,0.0475835132272844
45,11,0.0363874248790178
45,14,0.0027990220870667
45,15,0.0018660147247111
45,16,0.0032655257682444
45,18,0.2556479660370626
45,19,0.0023325184058889
45,26,0.007464104814561201
45,27,0.0041985331306001
45,32,0.0079305625800223
45,33,0.0513154967609905
45,37,0.0060645478553113
45,45,0.1338882553795428
45,46,0.0013995110435333
45,47,0.0041985331306001
45,51,0.0018660147247111
45,53,0.006531051536488901
45,54,0.0097965773047334
45,57,0.0055980441741335
45,60,0.0079305625800224
45,61,0.0233252758903229
45,63,0.0018660147247111
45,70,0.0013995110435333
45,73,0.0013995110435333
45,78,0.0018660147247111
45,80,0.0046650368117779
45,81,0.0027990220870667
45,84,0.0433848882652512
45,92,0.0018660147247111
46,1,0.0020931449502878
46,2,0.0026164311878597
46,4,0.0088958660387231
46,5,0.0863422291993716
46,8,0.0010465724751439
46,10,0.0010465724751439
46,11,0.0020931449502878
46,17,0.0015698587127158
46,21,0.0052328623757195
46,24,0.0225013082155937
46,26,0.0015698587127158
46,28,0.0120355834641549
46,29,0.042386185243328
46,30,0.0476190476190476
46,34,0.0115122972265829
46,35,0.0062794348508634
46,36,0.0026164311878597
46,38,0.0340136054421767
46,39,0.0245944531658817
46,41,0.0052328623757195
46,42,0.0036630036630036
46,46,0.0983778126635269
46,49,0.0188383045525902
46,50,0.0989010989010988
46,51,0.0020931449502878
46,52,0.0109890109890109
46,53,0.007326007326007199
46,54,0.039246467817896
46,56,0.0026164311878597
46,57,0.0010465724751439
46,60,0.007849293563579201
46,62,0.0120355834641549
46,70,0.0010465724751439
46,73,0.0031397174254317
46,75,0.0041862899005755
46,78,0.0188383045525902
46,79,0.0769230769230769
46,81,0.0109890109890109
46,82,0.031920460491889
46,84,0.0047095761381475
46,85,0.0015698587127158
46,90,0.0010465724751439
46,94,0.0057561486132914
46,95,0.0041862899005756
47,1,0.0082957338671719
47,5,0.0950567375863608
47,11,0.0407878427441563
47,12,0.0027652446223905003
47,13,0.0667120918397178
47,15,0.0511575908387703
47,16,0.0131349119563554
47,18,0.0051849144276315
47,19,0.0055304892447813
47,22,0.0058761448225801
47,26,0.0172828596505903
47,33,0.0079500782893731
47,37,0.2568313010185211
47,39,0.0017282778889941
47,45,0.0024195890445918
47,47,0.083650749604192
47,48,0.0577263389873325
47,51,0.007950078289373
47,52,0.0010369667333964
47,53,0.009678356178367
47,54,0.0010369667333964
47,56,0.0020739334667929
47,57,0.0131349119563556
47,58,0.020048104272981
47,60,0.0076044227115741
47,61,0.0017282778889941
47,63,0.0183197456233381
47,66,0.0224680163601692
47,70,0.0096783561783673
47,74,0.0027652446223906
47,78,0.0013826223111953
47,79,0.0010369667333964
47,80,0.0960931389952147
47,81,0.0017282778889941
47,83,0.0010369667333964
47,87,0.0058761448225801
47,88,0.0318008784820357
47,90,0.0041478669335858
47,92,0.0027652446223906
48,1,0.0053203178074299
48,5,0.061715686566186805
48,11,0.0861891484803649
48,13,0.0180890805452617
48,15,0.0436266060209255
48,16,0.0085125084918878
48,18,0.0042562542459439
48,19,0.0021281271229719
48,20,0.0021281271229719
48,22,0.0010640635614859
48,23,0.0010640635614859
48,26,0.0159609534222895
48,32,0.0021281271229719
48,33,0.0170250169837758
48,37,0.1351360723087204
48,38,0.0010640635614859
48,39,0.0010640635614859
48,46,0.0010640635614859
48,47,0.2936813377901168
48,48,0.0042562542459439
48,49,0.0010640635614859
48,50,0.0010640635614859
48,51,0.0010640635614859
48,52,0.0010640635614859
48,53,0.038306288213495396
48,54,0.0042562542459438
48,57,0.0287297161601216
48,58,0.0117046991763455
48,60,0.0063843813689158
48,61,0.0053203178074299
48,63,0.0276656525986356
48,66,0.0148968898608038
48,70,0.0053203178074299
48,74,0.0031921906844579
48,75,0.0010640635614859
48,76,0.0010640635614859
48,77,0.0010640635614859
48,78,0.0010640635614859
48,79,0.0021281271229719
48,80,0.0915094662877949
48,81,0.0021281271229719
48,83,0.0010640635614859
48,84,0.0053203178074298
48,87,0.0021281271229719
48,88,0.0063843813689159
48,92,0.0010640635614859
48,100,0.0012751937976543
48,153,0.0012751937976543
48,154,0.0012751937976543
49,4,0.0036859204917074
49,5,0.052445212312317996
49,10,0.0036859204917075
49,11,0.0011335179362834
49,17,0.0019850758162005
49,21,0.0158748794473879
49,24,0.0725881010387642
49,28,0.0056698607657444
49,29,0.052174360820596
49,30,0.0549940601270563
49,34,0.0178485998419522
49,35,0.0051070761951754
49,36,0.0034027755217791
49,38,0.1045426524941787
49,39,0.0170083480122729
49,41,0.0892860016977836
49,42,0.0555425763634824
49,46,0.0320316695797437
49,49,0.1371594225165767
49,50,0.0198540166743011
49,52,0.0065214186456615
49,53,0.0045363428294608
49,54,0.0119036416442213
49,56,0.0019862113583641
49,60,0.0039656094637466
49,62,0.0195617379956654
49,73,0.001417749076977
49,75,0.0031242714633019997
49,78,0.0130337035826157
49,79,0.030612538103611
49,81,0.0039667450059102
49,82,0.0056653185970899
49,84,0.0039678805480738
49,94,0.0495956433098151
49,95,0.001134653478447
50,4,0.0047747494219611
50,5,0.0652549087668045
50,7,0.0010610554271025
50,10,0.0010610554271025
50,11,0.00424422170841
50,12,0.0010610554271025
50,16,0.0010610554271025
50,18,0.0015915831406537
50,19,0.0015915831406537
50,21,0.0031831662813075
50,24,0.0180378070944462
50,26,0.002122110854205
50,28,0.0201600531149478
50,29,0.0196295254013965
50,30,0.0106104191047287
50,33,0.0010610554271025
50,34,0.00424422170841
50,35,0.0031831662813075
50,38,0.0196295254013964
50,39,0.0413810264907017
50,41,0.0037136939948588
50,42,0.0047747494219613
50,44,0.0010610554271025
50,46,0.0583572374928598
50,49,0.016446359120089
50,50,0.2074302535152021
50,51,0.0010610554271025
50,52,0.0148547759794352
50,53,0.01273266512523
50,54,0.1580950959775318
50,56,0.0010610554271025
50,60,0.0095493636776261
50,61,0.0015915831406537
50,62,0.0116714745318312
50,63,0.0015915831406537
50,66,0.0031831662813075
50,73,0.0058356696827674
50,75,0.0053052771355124005
50,78,0.040850363610854
50,79,0.1119386442333868
50,80,0.0010610554271025
50,81,0.0127325299589337
50,82,0.025465195084164
50,84,0.0053052771355124005
50,85,0.0010610554271025
50,90,0.0010610554271025
50,95,0.00424422170841
50,99,0.0013105724103421
51,1,0.0053976163572672
51,4,0.0093532427226796
51,5,0.932827496324164
51,11,0.012554038624257401
51,12,0.0300079167738137
51,15,0.0020135014021558
51,16,0.0978939228453111
51,19,0.0278427880582284
51,22,0.0445096395439343
51,23,0.0020135014021558
51,26,0.2344121671131578
51,33,0.0039328651445653
51,37,0.0096657618253567
51,44,0.0020135014021558
51,47,0.004195921980633999
51,51,3.2285467820860476
51,53,0.0028839343975209
51,56,0.0036474724572094002
51,58,0.13305197098614918
51,60,0.0066968534713236
51,61,0.0037944099791888
51,63,0.0069789760451072
51,66,0.013223405283173601
51,68,0.0020135014021558
51,70,0.0266702941872731
51,72,0.0031651196476015003
51,74,0.0080771468227147
51,75,0.0040270028043116
51,78,0.0024509565825805
51,79,0.0020135014021558
51,80,0.0074954311273149
51,81,0.0028839343975209
51,83,0.0152234213387265
51,88,0.004195921980633999
51,90,0.0792402910719561
51,94,0.0020135014021558
51,141,0.0022741623082997
51,154,0.0022741623082997
52,1,0.0010700207836813
52,4,0.0105161404396651
52,5,0.1128163741104992
52,11,0.002914744555533
52,21,0.0011071042498022
52,24,0.0020658746351209
52,26,0.0022320752659368
52,28,0.0026565102261429
52,29,0.0024353593628737
52,30,0.0026565102261429
52,33,0.0012362214144973
52,34,0.0020658746351209
52,38,0.0057937555784013
52,39,0.1063629245805413
52,41,0.0023433256642996
52,42,0.0011991379483764
52,46,0.006328091003514
52,49,0.0038927316406403
52,50,0.0113828771264098
52,52,0.3372630866784331
52,53,0.0071577442241376
52,54,0.0403091718184712
52,56,0.0037086642434919
52,57,0.0017897735393984
52,60,0.023409990142838698
52,62,0.0038927316406403
52,73,0.005866572577187
52,75,0.0019738409365467
52,78,0.058275489125889
52,79,0.0185777048166684
52,81,0.1918502399705236
52,84,0.0053501039184067
52,95,0.0087442336665992
53,1,0.0184134055950704
53,4,0.004424441589663
53,5,0.2613369549284525
53,10,0.0010704403720392
53,11,0.1890742316536418
53,14,0.0027525112050642998
53,15,0.0063460578266411
53,16,0.0048066670951222
53,18,0.0097000590442649
53,19,0.0028187810316042
53,21,0.0016820708330251
53,24,0.0043702751210072
53,26,0.0158817758336617
53,30,0.0028187810316042
53,32,0.0010704403720392
53,33,0.0202739557382762
53,34,0.0016820708330251
53,35,0.0064344756389036
53,37,0.016816189593089
53,38,0.0010704403720392
53,39,0.0157306488877249
53,40,0.0016820708330251
53,41,0.0010704403720392
53,45,0.0010704403720392
53,46,0.0031351546890204
53,47,0.0145293879241945
53,48,0.0048933919491427
53,49,0.0060915340132977995
53,50,0.012094477726305
53,51,0.0067947992948626
53,52,0.012500742767103501
53,53,2.0157137514693337
53,54,0.07086894040040351
53,56,0.003573361545312
53,57,0.013207150763037
53,58,0.0032113211161176
53,60,0.6691905033604019
53,61,0.010757361992437
53,62,0.0015294941309616
53,63,0.008308825032342499
53,66,0.0068812780126607
53,70,0.001274578442468
53,73,0.0549268137123973
53,78,0.0271218874358116
53,79,0.0078263453738454
53,80,0.0103015490568244
53,81,0.0515103275706558
53,83,0.0021408807440784
53,84,0.1836798107426618
53,88,0.0030076968447736
53,90,0.0021408807440784
53,92,0.0016820708330251
53,95,0.003296445898377
54,1,0.0036191480005374
54,4,0.0076294181066993
54,5,0.3049727995024802
54,11,0.016948856009021702
54,18,0.0013321089597273
54,21,0.0053087636510216005
54,24,0.019150824808371
54,26,0.0013321089597273
54,28,0.0039105225350823
54,29,0.008122367854305701
54,30,0.017679346589203
54,32,0.0013321089597273
54,33,0.0066556593292615
54,34,0.0064418967047677
54,35,0.0609245124523347
54,36,0.0013321089597273
54,38,0.0287095816733743
54,39,0.047291512088662696
54,40,0.0013321089597273
54,41,0.0039078541513623
54,42,0.001998163439591
54,46,0.0410576903161174
54,49,0.0209465574464434
54,50,0.12416313177222779
54,51,0.0011710037782649
54,52,0.0498335520520082
54,53,0.0738357643319717
54,54,4.2398804738995866
54,56,0.0064808170503423
54,60,0.1034490849463626
54,61,0.001473622328133
54,62,0.009486932905112998
54,63,0.0032792577775298
54,73,0.2337426107750294
54,75,0.0013189941678021
54,78,0.3612872372801336
54,79,0.1322458023844883
54,80,0.001998163439591
54,81,0.1122486940982986
54,82,0.08505580297405971
54,83,0.0013321089597273
54,84,0.4339249098219213
54,94,0.0013321089597273
54,95,0.0568757340951582
54,132,0.0015992896609327
55,3,0.0489293406363118
55,5,0.0100466114173507
55,6,0.006140262608116
55,11,0.0026050326298385
55,21,0.001860394696878
55,27,0.001860394696878
55,32,0.25004232785671476
55,33,0.001860394696878
55,38,0.001860394696878
55,39,0.001860394696878
55,43,0.0167435522719026
55,45,0.0027905920453171
55,54,0.001860394696878
55,55,0.0718131555163306
55,67,0.0491149000517904
55,73,0.001860394696878
55,84,0.001860394696878
55,89,0.0046509867421951
55,101,0.0014117286475118
55,116,0.0014117286475118
55,136,0.0014117286475118
56,4,0.2031670177635829
56,5,0.4843101400989552
56,7,0.0012521942863405
56,8,0.0015771371023745
56,11,0.0019225505728286
56,16,0.003523079048777
56,19,0.0010882753289184
56,24,0.0016402656286464
56,26,0.0036259447277469997
56,29,0.0010835868060662
56,30,0.0023831274871108
56,39,0.0045453051322697
56,40,0.0015005835161323
56,51,0.004057314450491
56,52,0.0018217601416784
56,54,0.0010882753289184
56,56,0.2264620076055014
56,58,0.0012396146977044
56,60,0.0020456050824407
56,62,0.0011843772372164
56,75,0.036143105297843495
56,78,0.0021040450858605
56,79,0.0029982463131108
56,81,0.0022805692522623
56,85,0.0021329704536207
57,1,0.0244987293089206
57,4,0.0015908265785013
57,5,0.09354060281587831
57,11,0.3655778969210822
57,13,0.0041361491041034
57,15,0.0356345539894785
57,16,0.0127266126280106
57,18,0.0117721166809099
57,19,0.0054088103669045
57,22,0.001272661262801
57,26,0.0197262495734165
57,33,0.0416796563567351
57,37,0.014317439206512
57,39,0.0015908265785013
57,45,0.0076359675768064
57,47,0.0241805639932204
57,48,0.0232261453082166
57,50,0.0019089918942016
57,51,0.0076359675768063
57,53,0.0162264311007135
57,54,0.0015908265785013
57,56,0.001272661262801
57,57,0.1562195176882686
57,58,0.0124084473123102
57,60,0.0092267941553077
57,61,0.0200444148891169
57,63,0.0117721166809099
57,66,0.0066814716297056
57,70,0.004772479735504
57,73,0.001272661262801
57,74,0.0019089918942016
57,78,0.0015908265785013
57,79,0.0019089918942016
57,80,0.0159082657850134
57,81,0.0019089918942016
57,84,0.0038179837884031002
57,88,0.0054088103669045
57,90,0.0028634878413024
58,1,0.0202302968153169
58,4,0.0092841435914966
58,5,0.7887588036050996
58,8,0.0013426582934643
58,10,0.0013292543980376
58,11,0.0294164994017829
58,12,0.0902214390222558
58,13,0.0073122605301518
58,14,0.0013426582934643
58,15,0.0060382068282635
58,16,0.2904571672662141
58,18,0.0076658288293536
58,19,0.0621419400348546
58,20,0.0013292543980376
58,21,0.0013292543980376
58,22,0.1196826361212027
58,24,0.0041200368164837995
58,26,0.26716274788929517
58,28,0.0026853165869286
58,32,0.0014347202295552
58,33,0.0161058041172062
58,37,0.047607609801352604
58,39,0.0028677353616884003
58,43,0.0013426582934643
58,47,0.0469144998624941
58,50,0.006493361173050501
58,51,0.3631640401529725
58,52,0.0013075318155544
58,53,0.0175894918144065
58,54,0.0066998875718948005
58,56,0.0025273205614208
58,57,0.0134484113776146
58,58,2.609996173928007
58,59,0.0137176994823201
58,60,0.0136239887331103
58,61,0.018726173688568
58,62,0.0013292543980376
58,63,0.0596798652122259
58,66,0.1658346835267345
58,70,0.049682741734897
58,74,0.1878813061968631
58,75,0.0023798491133765
58,78,0.0074771456241932
58,79,0.0010460254524435
58,80,0.0645311841379365
58,81,0.0063996920045290995
58,83,0.0201700796960503
58,84,0.0013426582934643
58,85,0.0013292543980376
58,87,0.0366554916459791
58,88,0.0103166767645637
58,89,0.0013292543980376
58,90,0.43848453850107033
58,92,0.0013426582934643
58,101,0.0016169256070494
58,133,0.0016169256070494
58,137,0.0016169256070494
58,157,0.0016073305177165
59,1,0.0110498173974633
59,4,0.0036832724658211
59,5,0.13259780876956
59,11,0.0036832724658211
59,12,0.0184163623291055
59,13,0.0036832724658211
59,16,0.0184163623291055
59,19,0.0036832724658211
59,22,0.0662989043847802
59,24,0.0073665449316422
59,26,0.0331494521923899
59,37,0.0147330898632844
59,47,0.0110498173974633
59,51,0.0441992695898533
59,53,0.0073665449316422
59,58,0.0736654493164223
59,59,0.0036832724658211
59,61,0.0036832724658211
59,63,0.0184163623291056
59,66,0.0073665449316422
59,73,0.0036832724658211
59,74,0.0147330898632844
59,80,0.0773487217822435
59,83,0.0110498173974633
59,84,0.0036832724658211
59,87,0.0626156319189591
59,88,0.0036832724658211
59,90,0.2909776327503492
59,105,0.0046002993718187
60,1,0.0164960871219373
60,2,0.001591100950966
60,4,0.0135190301352414
60,5,0.5654709387960557
60,7,0.0013548800049978
60,11,0.09674473772358469
60,12,0.0027097600099956
60,15,0.0325171201199478
60,16,0.003977752377415
60,18,0.0040646400149934
60,19,0.0119146422760601
60,22,0.0037415314314468
60,24,0.009080158917135001
60,26,0.0232626585104998
60,27,0.00330514816687
60,28,0.001591100950966
60,30,0.0014627011214041
60,31,0.0013548800049978
60,33,0.0071463173126244
60,36,0.001591100950966
60,37,0.0203070671269533
60,38,0.0042113093493984
60,39,0.0153267246693432
60,40,0.0014627011214041
60,42,0.0013548800049978
60,45,0.0054195200199913
